US	32356380	RJ2U05O61TCX	B0000YVCG2	972427065	French Twists Maple Toast, 4.5-Ounce Sleeve (Pack of 6)	Grocery	5	1	1	N	N	So good you can't stop at 1	These twists are so good you wouldn't believe that they are endorsed by Weight Watchers.  Each twist is only 1 point.  Excellent, excellent, excellent.	2004-07-05
US	50262503	R14K4XY7D9P4ZD	B0001MJHOW	663935999	UNCLE EDDIES VEGAN OATMEAL RAISIN COOKIES / 4 BAGS	Grocery	4	4	4	N	N	Terrific cookies !	Unle Eddies vegan cookies are great - everything a good cookie should be without the addition of any animal products .  My favorite are the peanut butter chocolate chip while my son and dil love the oatmeal chocolate chip best . If you havent tried these yet ,do !	2004-07-05
US	38026747	RV7D9F1UZD1JY	B0000DJ7VQ	854160555	Omaha Steaks 100 Precooked Bacon Slices (12 oz. pkg.)	Grocery	5	21	24	N	N	Excellent product	Bacon cooks up crisp and tasty; no off flavor.  Packaged very well so that bacon slices stay separate and don't clump together. Takes 30 seconds in the microwave between double paper towels--perfect every time.  Not greasy, very crisp, crumbles well if you cook it just another 10 seconds and let it sit on fresh paper towels for about 15 minutes after you heat it.  Freezes perfectly.<BR>Beau	2004-07-05
US	48123155	R3DFT8MMDRYFGW	B0002C9DCW	227582706	Summer Peelings Black Truffles 7.00 oz.	Grocery	1	0	0	N	N	Barely a hint of truffle flavor - stay away.	I bought these black truffle peelings from gourmetfoodstore and was really hoping to get the flavor of black truffles so that I could start making some amazing dishes at home.  I bought a variety of different black truffles, truffle oil, truffle paste, etc - a total of about $200 worth.<br />So far, I feel like I've wasted nearly all of my money.  These peelings are practically tasteless and odorless, and if I was blindfolded, I'd think that they were just sliced mushrooms with very little flavor.  I mean 'very little' - like NONE.<br />If you want the taste of black truffles, keep looking elsewhere and splurge on the whole ones in the jars, so far that's the closest I've come - yet they're still very very subtle.<br />Remember, 98% of all the worthwhile truffles harvested are kept by the harvesters or sold to exclusive buyers who usually represent expensive restaurants!	2004-07-04
US	52585226	R26LDF2WJUWF7K	B00005NIP1	378769897	Economist	Grocery	5	12	18	N	N	If you had to choose only one ...	Everybody knows that to become and remain even minimally educated you must read the Economist every week without fail. But the editors make it so damned difficult ... there's always one must-read special section but all too often there's more than one. I don't know how they can get so much good copy written, so regularly; but they make the duty of reading it all awfully difficult.	2004-07-04
US	50913245	R2QSJVDKQMVPS8	B0000T15LE	67062565	Baby Ruth	Grocery	5	7	8	N	N	A true classic candy bar with a controversial name	You have heard the story about how the Baby Ruth candy bear was not named for Babe Ruth but for Ruth Cleveland, daughter of President Grover Cleveland.  Well, sorry to disappoint you, but that story is not true.  The first Baby Ruth bars were made by the Curtiss Candy Company, which was founded in Chicago in 1916 by Otto Schnering, who used his mother's maiden name since it was much more American-sounding and would not cause the problems that a German surname would during World War I.  The first confection made by Curtiss was the Kandy Kate, which featured a pastry center topped with nuts and coated with chocolate.  Then in 1921 revised the product so that was now a log-shaped bar made of caramel and peanuts, covered in chocolate.  Priced at only five cents, half the cost of competing candy bars, Schnering named it the Baby Ruth bar, which soon became one of the hottest selling candies on the market.<br /><br />Now, the explanation that the candy bar was named for \\"Baby\\" Ruth Cleveland, the former President's first-born daughter, has been the official explanation proffered by the Curtiss Candy Company since the 1920's while the Babe Ruth legend has been the obvious explanation, especially since Ruth had joine the Yankees in 1920 and in 1921, the year the Baby Ruth debuted, he hit a then-record 59 home runs.  However, the idea that the Baby Ruth bar was named after Ruth Cleveland is rather morbid given she died of diptheria at the age of 12 in 1904, seventeen years before the candy bar was named.<br /><br />The more reasonable explanation seems that the Curtiss Candy Company did indeed find a way to link their product to the Yankee slugger who was becoming the most famous person in the country.  Ironically, Curtiss had to fight off a challenge from a competitor who was attempting to market the Babe Ruth Home Run Bar, endorsed by the Babe himself.  The Curtiss claim that the bar was named for Ruth Cleveland was enough to fight off the challenge, since the names were too close to one another to allow the new product to be marketed that way.  The fact that Curtiss maintained for years that the Baby Ruth bar came out before years before Babe Ruth became famous is enough to pop the balloon since in 1920 Ruth had broken his single season home run record of 29 by hitting 54 round trippers.<br /><br />Of course all that matters now is that this is still a classic American candy bar.  Beneath the milk chocolate coating of Nestles popular 2.1 ounce candy bar is a chewy, peanut-covered center, wrapped in a nougat that is really more of a white or blonde fudge.  In terms of caloric ration the Baby Ruth is 46% Carbs, 48% Fats, and 6% Protein.  The candy bar is low in Sodium and very low in Cholesterol, which is good, but high in Saturated Fat, which is supposedly bad (where do people think the taste comes from?).  A large portion of the calories come from the sugars, which is how nature intended it.  If you want a candy bar with actual peanuts in it, the Baby Ruth is still a good choice.<br /><br />Ironically, I did find a Champion Cocker Spaniel named Baby Ruth, whelped in 1892, who was in all probability actually named for President Cleveland's daughter, Ruth, who had been the first child to be born in the White House the previous year.  She was bred by Joseph Smith of Canada and sold to Andrew Laidlaw and became the foundation on which Mepal built one of the strongest kennels in the United States.  All three Best in Show Cocker Spaniels at the Westminster Dog Show could trace their pedigree back to this particular Baby Ruth.one another to allow the new product to be marketed that way.  The fact that Curtiss maintained for years that the Baby Ruth bar came out before years before Babe Ruth became famous is enough to pop the balloon since in 1920 Ruth had broken his single season home run record of 29 by hitting 54 round trippers.      Of course all that matters now is that this is still a classic American candy bar.  Beneath the milk chocolate coating of Nestles popular 2.1 ounce candy bar is a chewy, peanut-covered center, wrapped in a nougat that is really more of a white or blonde fudge.  In terms of caloric ration the Baby Ruth is 46% Carbs, 48% Fats, and 6% Protein.  The candy bar is low in Sodium and very low in Cholesterol, which is good, but high in Saturated Fat, which is supposedly bad (where do people think the taste comes from?).  A large portion of the calories come from the sugars, which is how nature intended it.  If you want a candy bar with actual peanuts in it, the Baby Ruth is still a good choice.      Ironically, I did find a Champion Cocker Spaniel named Baby Ruth, whelped in 1892, who was in all probability actually named for President Cleveland's daughter, Ruth, who had been the first child to be born in the White House the previous year.  She was bred by Joseph Smith of Canada and sold to Andrew Laidlaw and became the foundation on which Mepal built one of the strongest kennels in the United States.  All three Best in Show Cocker Spaniels at the Westminster Dog Show could trace their pedigree back to this particular Baby Ruth.	2004-07-04
US	49338583	R3Q5NI7QZC4PBP	B0000ZOMN6	372494739	Maple Syrup, Grade B, Metal Bucket w/Handle, Organic, 5 Gal.	Grocery	5	6	16	N	N	buy two: one for NOW (today), and the other for when the $=0	Upgrade to the GALLON size: maple syrup does not spoil (skim it).<br />Permit me to digress:<BR>Grade &quot;B&quot; maple syrup (not common outside of the growing states)<BR>is RICHER although usually less expensive than the Grade &quot;A&quot;. The<BR>Grade &quot;B&quot; works better in baking, since its FLAVOR is stronger:<BR>hence, one needs to utilize less of it than the &quot;A&quot; to get TASTE.<BR>Unless you for some reason don't WANT flavor, &quot;B&quot; is better on a<BR>plate of waffles/pancakes/French-toast/oatmeal/crepes (glycemic!)<BR>Trivia (unrelated to maple tree products):<BR>1.<BR>Remember to BRUSH YOUR TEETH after you indulge in maple products;<BR>I wholeheartedly recommend ASIN: B0000C4KJ4 as a good toothbrush.<BR>2.<BR>The #1 cause of the various cancers is the BONE particles within<BR>the refined cane sugar (white or &quot;brown&quot;) made with beef bone ash<BR>(a boneless alternative would be raw palm sugar called &quot;JAGGERY&quot;)<BR>(tobacco and pollution are LESS culprits than the bones in sugar)<BR>3.<BR>The one bee honey that does not crystallize in cccold weather is<BR>TUPELO flower blossom honey. I am not talking about taste here.<BR>The one sure-fire way to know that a particular honey is &quot;raw&quot; is<BR>to see the wording &quot;unheated&quot; on the label. Raw is NOT unheated.<BR>Yes, the beekeeper would know withOUT a label, yet are YOU one?<BR>One of the features of natural (biblical) honey is its ENZYMES, &amp;<BR>these enzymes remain viable up to approximately 113 degrees F and<BR>are rendered inactive (i.e., &quot;dead&quot;) once honey has been heated.<BR>Luke 24:42-43 in the New Testament has broiled fish + honeycomb.	2004-07-03
US	49338583	RBEU3G9HT4DJV	B0000ZOO6G	78392805	Maple Syrup, Grade B, Organic, 5 Gal.	Grocery	5	3	6	N	N	5 one-gallon tins of &quot;the good stuff&quot; (DON'T TELL NEIGHBORS)	Upgrade to the GALLON size: maple syrup does not spoil (skim it).<br />Permit me to digress:<BR>Grade &quot;B&quot; maple syrup (not common outside of the growing states)<BR>is RICHER although usually less expensive than the Grade &quot;A&quot;. The<BR>Grade &quot;B&quot; works better in baking, since its FLAVOR is stronger:<BR>hence, one needs to utilize less of it than the &quot;A&quot; to get TASTE.<BR>Unless you for some reason don't WANT flavor, &quot;B&quot; is better on a<BR>plate of waffles/pancakes/French-toast/oatmeal/crepes (glycemic!)<BR>Trivia (unrelated to maple tree products):<BR>1.<BR>Remember to BRUSH YOUR TEETH after you indulge in maple products;<BR>I wholeheartedly recommend ASIN: B0000C4KJ4 as a good toothbrush.<BR>2.<BR>The #1 cause of the various cancers is the BONE particles within<BR>the refined cane sugar (white or &quot;brown&quot;) made with beef bone ash<BR>(a boneless alternative would be raw palm sugar called &quot;JAGGERY&quot;)<BR>(tobacco and pollution are LESS culprits than the bones in sugar)<BR>3.<BR>The one bee honey that does not crystallize in cccold weather is<BR>TUPELO flower blossom honey. I am not talking about taste here.<BR>The one sure-fire way to know that a particular honey is &quot;raw&quot; is<BR>to see the wording &quot;unheated&quot; on the label. Raw is NOT unheated.<BR>Yes, the beekeeper would know withOUT a label, yet are YOU one?<BR>One of the features of natural (biblical) honey is its ENZYMES, &amp;<BR>these enzymes remain viable up to approximately 113 degrees F and<BR>are rendered inactive (i.e., &quot;dead&quot;) once honey has been heated.<BR>Luke 24:42-43 in the New Testament has broiled fish + honeycomb.	2004-07-03
US	50950064	R3EDR3MO8U767Q	B0000TVUQE	36548158	Dulce de Leche (16 ounce)	Grocery	5	8	11	N	N	Indulge yourself  :)	If you want to taste something different, and truly wonderful, buy this product. &quot;Dulce de leche&quot; is a typical Argentinian product, and one of my favorite temptations. In case you are not familiar with it, I must say that you are really losing something great...<br />Dulce de leche is a dessert that can be eaten alone or as a topping (for example, on waffles, bread or ice cream). It is also used a lot in cakes and other pastries, and its savor is sweet. It is made by blending hot milk, sugar, and vanilla, and as a result has some nutritional value. However, the most important thing is that it is mouthwateringly delicious :)<br />Even if this product is extraordinarily good, it is important to choose the right label, because a good one can be guarantee of excellence. In my opinion, &quot;La Salamandra&quot; is one of the few labels that allow you to be certain that what you are going to eat is not only tasty, but also made of  superior quality raw ingredients. &quot;La Salamandra&quot; is very well-known in Argentina, but has also won some prizes in USA. For example, this product won the 2000 Fancy Food Show's Gold Trophy for spreads/sweet toppings.<br />All in all, I advise you to indulge yourself and give &quot;La Salamandra&quot;'s dulce de leche a try. The price isn't overly high, so you don't have much to lose, and all to win :)<br />Belen Alcat	2004-07-02
US	52600114	R2P33H26KG28RK	B0001HWW5S	737631454	20oz Tin Aztec Hot Chocolate	Grocery	5	3	3	N	N	The Best Hot Chocolate in the World	Mariebelle's hot chocolate is the best I've ever tasted. It's incredibly rich, thick, and of course, tasty. The only stuff I've had to rival it is served at the City Bakery in NYC.	2004-07-02
US	26117964	R39N95FQXA39DG	B0001F78W2	673827473	Biscoff Single Pack	Grocery	5	0	0	N	N	These things taste great!	These cookies are simply delicious!  I first tasted of them when I flew on Delta Airlines to Atlanta.  They have become one of my favorite cookies since then.  They are a product of Belgium.  They have a crisp-but-not-too-crips texture and a hint of cinnamon can be detected in their taste.  Would go perfectly at parties of with coffee (or by themselves!).	2004-07-01
US	34538437	R30C43WYYRMHGK	B000199FZG	6358247	Kinder Bueno 2 Riegel, 30er Pack (30 x 2 Riegel Packung)	Grocery	2	2	8	N	N	Disappointed	This is an out right lie.  This is not 'imported German chocolate'.  Once you buy the product and read where it's made, it says &quot;Made in POLAND&quot;.  &quot;Kinder&quot; is a German chocolate but if it is not made there, the chocolate is worthless.  It is the milk and the coccao from Switzerland, France, Belgium &amp; Germany that makes their chocolates the finest in the world. <BR>Be honest to your customers.  Say it's made in Poland.  <BR>Buyer beware.  Also if you're looking at the &quot;MILKA&quot; chocolates.<br />They claim it's from Switzerland....a lie again.  It's Polish junk.  It tasted like wax.  If I want wax tasting chocolate....I'll go and buy the much cheeper and domestic Hershey's.  Chocolate lovers...go buy LINDT.  It's truly excellent, and made in Switzerland.	2004-07-01
US	36875956	R1GDOFGI6A7BUX	B00017021Y	926073932	"Regina dei Caffe", speciale Arabica, ground espresso coffee, 8.5 oz	Grocery	5	0	0	N	N	Delicioso	Smooth and not acrid like Starbucks espresso. Wonderful Father's Day gift.	2004-06-30
US	48462719	R18C3D6A2XO793	B0001CLXNA	836603770	Indulgence Mediterranean Appetizers Trio	Grocery	5	1	1	N	N	Sales Manager	The products are great. Just drain and mix with pasta cold or hot. I can eat them right out of the jars.	2004-06-30
US	36011684	R36VNEDKHTYI59	B0000DJ7SR	317667228	Omaha Steaks 8 (5.5 oz.) Stuffed Baked Potatoes	Grocery	5	20	22	N	N	The best twice baked potatoes you'll ever have!	Perfect year round with just about any meat dish, these Omaha Steaks Twice Baked Potatoes are a gourmet delight. The consistency of the whipped potatoes is smooth and the little bits of bacon, peppers and cheese add to the explosion of flavor.  They cook easily in either the conventional oven, or on the grill when wrapped in foil!  Go ahead, treat yourself!	2004-06-29
US	52919280	R35WNAH65U0E0X	B0001EQN88	55327678	Senseo Coffee Pods	Grocery	5	14	16	N	Y	Full-flavored Decaf!	I recently bought a Senseo machine and the Douwe Egberts Coffee pods.  The pods make a full-flavored decaf that is very enjoyable.  I agree the medium roast and mild roast are weak sisters compared to the dark roast.<br />Medium is what several of my guests prefer, however.  I use the dark for myself and they all make a very good cuppa joe. MUCH better than my drip machine, and a lot easier to use than my espresso maker.	2004-06-29
US	51286831	R3SCOYSMGA49JA	B00013C2RK	949632716	Ghirardelli Tower	Grocery	1	69	86	N	N	Buyer beware!  There were NO chocolate inside!! and terrible customer service ever!	I ordered this for my father-in-law for father's day gift and arrived on a week after the father's day.  Processing the order is VERY SLOW.  We were embarrassed that there was no gift from us on father's day party. When it arrived, my father-in-law opened this Ghirardelli tower in front of other relatives, there are NO chocolate inside.  How dissapointed!  I already told everybody that this is called Ghirardelli tower and contains lots of chocolate from Ghirardelli.  I am so embarrased and dissapointed and now I am very angry.  I want my money back and will never order from them again. I contacted their customer service and they are worst kind of people you want to deal with!  They are just terrible.  They do not refund unless you have to send the package back to them.  Don't waste your money on this and don't order anything from this company.  I want to give them MINUS 5 stars.	2004-06-28
US	30779685	R1ZCSHMMHOHUUD	B0000TQNIO	404383887	Stramondo Organic Pistachio Cream	Grocery	5	8	9	N	N	Whoever invented this was a genius	This is phenomenally delicious!  You must try it.  I bought mine at the grocery store (Andronico's).  It is seriously the tastiest and most addictive spread-- worlds better than Nutella.  And it's good with anything.  MMMM!!!! I'm eating it right now.  :-9	2004-06-28
US	52996125	R2IVMV4OQW7L8U	B0001MDCMU	154914906	Espresso Beans	Grocery	5	1	1	N	N	One of the best	Illy is one of the most popular espressos in Italy, and Italians are among the most discriminating consumers (along with Cubans).<br />The beans are electronically sorted to ensure that no imperfect beans are mixed, and to also ensure that the beans are of uniform size and quality.  The can is pressurized with nitrogen, an innovation that Illy introduced in 1933, which will keep the beans fresh.<br />Aroma of the beans is deep and rich, and the oil content is a nice balance - not too much nor too little.  A coarse grind will produce a rich cup of espresso that will rival any you'd be served in Firenze or Roma.<br />We use a 1-cup stovetop espresso maker (see ASIN B00015HNEA), which produces perfect espressos every time.<br />If love espresso, but for some reason have never tried Illy brand, you are in for a treat.  This brand and blend also is available ground.	2004-06-28
US	52538930	R2OZYK9E4RHWUL	B0000CDAAG	848252288	Pemaquid Point Lobster Pot Pies, Four Pies	Grocery	2	13	15	N	N	Not worth the price	The lobster was rubbery, the crust had little flavor.  The sauce was not very thick.<br />It did bake well - no burning if the directions are followed.	2004-06-27
US	33307683	RLPDQ3ZGPFQ9I	B0001ES9FI	55327678	Senseo Coffee Pods	Grocery	5	4	4	N	N	Why I couldn't live without my Senseo Machine anymore?	Simply because I always get up late and need a fresh cup of good strong coffee to get me started. As I'm always in a rush, this machine, that brews one or two cups of coffee in abouyt 90 seconds is a life-saver. The coffee tastes great (especially the Dark Roast) and has the frothy cream layer I always liked so much from the Cafe-creme they serve in Europe.	2004-06-27
US	17434517	R12G9FG3QFNILU	B000127LUY	96022001	La Lechera Dulce de Leche: Six 13.4 oz cans	Grocery	1	0	3	N	N	availability	I'm getting the impression this product is Sweetened Condensed Milk.  Availability of this brand is difficult, when you can buy Carnation Sweetened Condensed Milkat any grocery store	2004-06-27
US	52469889	R2QSV6A0YDPFL5	B0001BS0B4	184721040	Pork Chocs ™ - Sugar Free Milk Chocolate Dipped Pork Rinds	Grocery	3	18	32	N	N	You got pork rinds in my chocolate!	You got chocolate in my pork rinds!	2004-06-26
US	52996125	R1F1NWZ2E875PL	B0001FQV52	337016538	Colavita Extra Virgin Olive Oil - 8 oz. bottle	Grocery	5	2	2	N	N	Among the best even when compared to 'Gourmet' oils	Colavita brand olive oil is commonly available in major supermarket chains, yet is one of the highest quality olive oils available at any cost.  My husband is finicky about olive oil and swears by this brand because it is always fresh, has the 'right' flavor for his Italian palate, and has the perfect balance of fruity and peppery qualities.<br />To clarify the meanings of fruity and peppery, these are two of a large number of qualities associated with olive oils.  In fact, there are 21 qualities, ranging from apple to sweet.<br />The fruity quality of this oil is subtle and indicates that it is made from mature olives that have been properly handled.  This particular brand holds this quality for about a week after you've opened the bottle, after which it slowly loses it.<br />Peppery describes a 'bite' in the back of your throat from a high-quality oil.  This particular brand has a slight peppery quality that is pleasant and compliments the fruity quality.<br />The final quality upon which I judge olive oil is called &quot;harmonious&quot;, which is a way of describing the blend.  Since there is a slight hint of green leaf as well, this and the fruity and peppery qualities are harmonious to my palate.<br />Colavita brand comes from the Molise region of Italy, which is nestled between Puglia and Campania in central Southern Italy. The flavors from this region lack the heavy grassiness that characterize Tuscan olive oils, yet, are more fruity than Greek oils.<br />For value and everyday cooking - no matter how special the dish - this is one of the better oils on the market, and is certainly as good as many of the gourmet ones we have tried.	2004-06-26
